question_id,adversarial_raw_count,word_count
mmlu_high_school_psychology_row_282,0.0,13.0
mmlu_high_school_psychology_row_283,9.0,62.0
mmlu_high_school_psychology_row_284,0.0,15.0
mmlu_high_school_psychology_row_285,0.0,23.0
mmlu_high_school_psychology_row_286,0.0,42.0
mmlu_high_school_psychology_row_287,0.0,12.0
mmlu_high_school_psychology_row_288,0.0,33.0
mmlu_high_school_psychology_row_289,0.0,22.0
mmlu_high_school_psychology_row_290,0.0,28.0
mmlu_high_school_psychology_row_291,0.0,20.0
mmlu_high_school_psychology_row_292,0.0,18.0
mmlu_high_school_psychology_row_293,0.0,42.0
mmlu_high_school_psychology_row_294,0.0,13.0
mmlu_high_school_psychology_row_295,0.0,36.0
mmlu_high_school_psychology_row_296,0.0,46.0
mmlu_high_school_psychology_row_297,0.0,33.0
mmlu_high_school_psychology_row_298,0.0,9.0
mmlu_high_school_psychology_row_299,0.0,16.0
mmlu_high_school_psychology_row_300,0.0,33.0
mmlu_high_school_psychology_row_301,0.0,58.0
mmlu_high_school_psychology_row_302,0.0,15.0
mmlu_high_school_psychology_row_303,0.0,38.0
mmlu_high_school_psychology_row_304,0.0,33.0
mmlu_high_school_psychology_row_305,0.0,12.0
mmlu_high_school_psychology_row_306,0.0,24.0
mmlu_high_school_psychology_row_307,0.0,21.0
mmlu_high_school_psychology_row_308,0.0,20.0
mmlu_high_school_psychology_row_309,0.0,19.0
mmlu_high_school_psychology_row_310,0.0,16.0
mmlu_high_school_psychology_row_311,0.0,12.0
mmlu_high_school_psychology_row_312,0.0,33.0
mmlu_high_school_psychology_row_313,0.0,29.0
mmlu_high_school_psychology_row_314,0.0,12.0
mmlu_high_school_psychology_row_315,0.0,39.0
mmlu_high_school_psychology_row_316,0.0,4.0
mmlu_high_school_psychology_row_317,0.0,25.0
mmlu_high_school_psychology_row_318,0.0,14.0
mmlu_high_school_psychology_row_319,0.0,56.0
mmlu_high_school_psychology_row_320,0.0,16.0
mmlu_high_school_psychology_row_321,0.0,18.0
mmlu_high_school_psychology_row_322,0.0,16.0
mmlu_high_school_psychology_row_323,0.0,12.0
mmlu_high_school_psychology_row_324,6.0,24.0
mmlu_high_school_psychology_row_325,6.0,53.0
mmlu_high_school_psychology_row_326,0.0,18.0
mmlu_high_school_psychology_row_327,0.0,16.0
mmlu_high_school_psychology_row_328,0.0,14.0
mmlu_high_school_psychology_row_329,0.0,16.0
mmlu_high_school_psychology_row_330,0.0,40.0
mmlu_high_school_psychology_row_331,0.0,42.0
mmlu_high_school_psychology_row_332,0.0,14.0
mmlu_high_school_psychology_row_333,0.0,23.0
mmlu_high_school_psychology_row_334,0.0,30.0
mmlu_high_school_psychology_row_335,6.0,10.0
mmlu_high_school_psychology_row_336,0.0,28.0
mmlu_high_school_psychology_row_337,9.0,50.0
mmlu_high_school_psychology_row_338,0.0,20.0
mmlu_high_school_psychology_row_339,0.0,14.0
mmlu_high_school_psychology_row_340,0.0,48.0
mmlu_high_school_psychology_row_341,7.0,10.0
mmlu_high_school_psychology_row_342,0.0,15.0
mmlu_high_school_psychology_row_343,0.0,16.0
mmlu_high_school_psychology_row_344,0.0,23.0
mmlu_high_school_psychology_row_345,0.0,9.0
mmlu_high_school_psychology_row_346,6.0,12.0
mmlu_high_school_psychology_row_347,0.0,41.0
mmlu_high_school_psychology_row_348,0.0,24.0
mmlu_high_school_psychology_row_349,3.0,80.0
mmlu_high_school_psychology_row_350,0.0,10.0
mmlu_high_school_psychology_row_351,0.0,24.0
mmlu_high_school_psychology_row_352,0.0,12.0
mmlu_high_school_psychology_row_353,0.0,10.0
mmlu_high_school_psychology_row_354,7.0,16.0
mmlu_high_school_psychology_row_355,0.0,33.0
mmlu_high_school_psychology_row_356,0.0,21.0
mmlu_high_school_psychology_row_357,0.0,40.0
mmlu_high_school_psychology_row_358,4.0,13.0
mmlu_high_school_psychology_row_359,0.0,21.0
mmlu_high_school_psychology_row_360,8.0,29.0
mmlu_high_school_psychology_row_361,0.0,11.0
mmlu_high_school_psychology_row_362,0.0,80.0
mmlu_high_school_psychology_row_363,7.0,44.0
mmlu_high_school_psychology_row_364,3.0,59.0
mmlu_high_school_psychology_row_365,0.0,25.0
mmlu_high_school_psychology_row_366,3.0,55.0
mmlu_high_school_psychology_row_367,0.0,13.0
mmlu_high_school_psychology_row_368,0.0,31.0
mmlu_high_school_psychology_row_369,0.0,18.0
mmlu_high_school_psychology_row_370,0.0,26.0
mmlu_high_school_psychology_row_371,0.0,13.0
mmlu_high_school_psychology_row_372,0.0,20.0
mmlu_high_school_psychology_row_373,0.0,32.0
mmlu_high_school_psychology_row_374,0.0,15.0
mmlu_high_school_psychology_row_375,0.0,36.0
mmlu_high_school_psychology_row_376,3.0,38.0
mmlu_high_school_psychology_row_377,0.0,31.0
mmlu_high_school_psychology_row_378,0.0,13.0
mmlu_high_school_psychology_row_379,0.0,19.0
mmlu_high_school_psychology_row_380,0.0,23.0
mmlu_high_school_psychology_row_381,0.0,13.0
mmlu_high_school_psychology_row_382,0.0,66.0
mmlu_high_school_psychology_row_383,0.0,27.0
mmlu_high_school_psychology_row_384,0.0,84.0
mmlu_high_school_psychology_row_385,0.0,14.0
mmlu_high_school_psychology_row_386,0.0,8.0
mmlu_high_school_psychology_row_387,0.0,23.0
mmlu_high_school_psychology_row_388,0.0,13.0
mmlu_high_school_psychology_row_389,0.0,52.0
mmlu_high_school_psychology_row_390,0.0,18.0
mmlu_high_school_psychology_row_391,0.0,9.0
mmlu_high_school_psychology_row_392,0.0,11.0
mmlu_high_school_psychology_row_393,0.0,31.0
mmlu_high_school_psychology_row_394,0.0,18.0
mmlu_high_school_psychology_row_395,0.0,15.0
mmlu_high_school_psychology_row_396,0.0,23.0
mmlu_high_school_psychology_row_397,0.0,15.0
mmlu_high_school_psychology_row_398,0.0,44.0
mmlu_high_school_psychology_row_399,0.0,43.0
mmlu_high_school_psychology_row_400,0.0,32.0
mmlu_high_school_psychology_row_401,0.0,17.0
mmlu_high_school_psychology_row_402,0.0,14.0
mmlu_high_school_psychology_row_403,0.0,18.0
mmlu_high_school_psychology_row_404,8.0,29.0
mmlu_high_school_psychology_row_405,0.0,21.0
mmlu_high_school_psychology_row_406,0.0,28.0
mmlu_high_school_psychology_row_407,2.0,31.0
mmlu_high_school_psychology_row_408,0.0,17.0
mmlu_high_school_psychology_row_409,0.0,15.0
mmlu_high_school_psychology_row_410,6.0,70.0
mmlu_high_school_psychology_row_411,0.0,17.0
mmlu_high_school_psychology_row_412,0.0,22.0
mmlu_high_school_psychology_row_413,0.0,16.0
mmlu_high_school_psychology_row_414,0.0,25.0
mmlu_high_school_psychology_row_415,0.0,16.0
mmlu_high_school_psychology_row_416,0.0,10.0
mmlu_high_school_psychology_row_417,0.0,12.0
mmlu_high_school_psychology_row_418,0.0,21.0
mmlu_high_school_psychology_row_419,3.0,65.0
mmlu_high_school_psychology_row_420,0.0,10.0
mmlu_high_school_psychology_row_421,0.0,19.0
mmlu_high_school_psychology_row_422,0.0,41.0
mmlu_high_school_psychology_row_423,0.0,16.0
mmlu_high_school_psychology_row_424,0.0,36.0
mmlu_high_school_psychology_row_425,0.0,18.0
mmlu_high_school_psychology_row_426,0.0,20.0
mmlu_high_school_psychology_row_427,0.0,12.0
mmlu_high_school_psychology_row_428,7.0,29.0
mmlu_high_school_psychology_row_429,0.0,72.0
mmlu_high_school_psychology_row_430,0.0,7.0
mmlu_high_school_psychology_row_431,0.0,45.0
mmlu_high_school_psychology_row_432,0.0,13.0
mmlu_high_school_psychology_row_433,0.0,32.0
mmlu_high_school_psychology_row_434,0.0,23.0
mmlu_high_school_psychology_row_435,0.0,11.0
mmlu_high_school_psychology_row_436,0.0,13.0
mmlu_high_school_psychology_row_437,0.0,25.0
mmlu_high_school_psychology_row_438,0.0,7.0
mmlu_high_school_psychology_row_439,0.0,22.0
mmlu_high_school_psychology_row_440,0.0,21.0
mmlu_high_school_psychology_row_441,0.0,30.0
mmlu_high_school_psychology_row_442,0.0,12.0
mmlu_high_school_psychology_row_443,6.0,32.0
mmlu_high_school_psychology_row_444,0.0,22.0
mmlu_high_school_psychology_row_445,0.0,13.0
mmlu_high_school_psychology_row_446,0.0,25.0
mmlu_high_school_psychology_row_447,0.0,12.0
mmlu_high_school_psychology_row_448,0.0,28.0
mmlu_high_school_psychology_row_449,0.0,7.0
mmlu_high_school_psychology_row_450,0.0,9.0
mmlu_high_school_psychology_row_451,0.0,22.0
mmlu_high_school_psychology_row_452,6.0,22.0
mmlu_high_school_psychology_row_453,0.0,12.0
mmlu_high_school_psychology_row_454,0.0,33.0
mmlu_high_school_psychology_row_455,0.0,15.0
mmlu_high_school_psychology_row_456,0.0,9.0
mmlu_high_school_psychology_row_457,0.0,16.0
mmlu_high_school_psychology_row_458,0.0,17.0
mmlu_high_school_psychology_row_459,0.0,25.0
mmlu_high_school_psychology_row_460,0.0,32.0
mmlu_high_school_psychology_row_461,0.0,73.0
mmlu_high_school_psychology_row_462,0.0,65.0
mmlu_high_school_psychology_row_463,0.0,35.0
mmlu_high_school_psychology_row_464,0.0,21.0
mmlu_high_school_psychology_row_465,0.0,8.0
mmlu_high_school_psychology_row_466,0.0,26.0
mmlu_high_school_psychology_row_467,0.0,79.0
mmlu_high_school_psychology_row_468,0.0,33.0
mmlu_high_school_psychology_row_469,0.0,21.0
mmlu_high_school_psychology_row_470,0.0,16.0
mmlu_high_school_psychology_row_471,0.0,10.0
mmlu_high_school_psychology_row_472,0.0,13.0
mmlu_high_school_psychology_row_473,0.0,48.0
mmlu_high_school_psychology_row_474,0.0,13.0
mmlu_high_school_psychology_row_475,0.0,21.0
mmlu_high_school_psychology_row_476,0.0,3.0
mmlu_high_school_psychology_row_477,8.0,41.0
mmlu_high_school_psychology_row_478,0.0,7.0
mmlu_high_school_psychology_row_479,0.0,33.0
mmlu_high_school_psychology_row_480,6.0,14.0
mmlu_high_school_psychology_row_481,0.0,21.0
mmlu_high_school_psychology_row_482,0.0,20.0
mmlu_high_school_psychology_row_483,0.0,34.0
mmlu_high_school_psychology_row_484,0.0,13.0
mmlu_high_school_psychology_row_485,0.0,83.0
mmlu_high_school_psychology_row_486,0.0,19.0
mmlu_high_school_psychology_row_487,0.0,13.0
mmlu_high_school_psychology_row_488,0.0,12.0
mmlu_high_school_psychology_row_489,0.0,16.0
mmlu_high_school_psychology_row_490,0.0,5.0
mmlu_high_school_psychology_row_491,0.0,28.0
mmlu_high_school_psychology_row_492,0.0,9.0
mmlu_high_school_psychology_row_493,0.0,19.0
mmlu_high_school_psychology_row_494,0.0,9.0
mmlu_high_school_psychology_row_495,0.0,25.0
mmlu_high_school_psychology_row_496,0.0,15.0
mmlu_high_school_psychology_row_497,0.0,11.0
mmlu_high_school_psychology_row_498,0.0,22.0
mmlu_high_school_psychology_row_499,0.0,18.0
mmlu_high_school_psychology_row_500,0.0,9.0
mmlu_high_school_psychology_row_501,0.0,15.0
mmlu_high_school_psychology_row_502,0.0,13.0
mmlu_high_school_psychology_row_503,0.0,16.0
mmlu_high_school_psychology_row_504,0.0,26.0
mmlu_high_school_psychology_row_505,0.0,27.0
mmlu_high_school_psychology_row_506,4.0,19.0
mmlu_high_school_psychology_row_507,0.0,19.0
mmlu_high_school_psychology_row_508,0.0,14.0
mmlu_high_school_psychology_row_509,0.0,56.0
mmlu_high_school_psychology_row_510,0.0,12.0
mmlu_high_school_psychology_row_511,0.0,16.0
mmlu_high_school_psychology_row_512,4.0,27.0
mmlu_high_school_psychology_row_513,0.0,11.0
mmlu_high_school_psychology_row_514,7.0,40.0
mmlu_high_school_psychology_row_515,0.0,13.0
mmlu_high_school_psychology_row_516,0.0,22.0
mmlu_high_school_psychology_row_517,0.0,59.0
mmlu_high_school_psychology_row_518,0.0,33.0
mmlu_high_school_psychology_row_519,14.0,31.0
mmlu_high_school_psychology_row_520,0.0,8.0
mmlu_high_school_psychology_row_521,0.0,21.0
mmlu_high_school_psychology_row_522,0.0,30.0
mmlu_high_school_psychology_row_523,0.0,23.0
mmlu_high_school_psychology_row_524,0.0,13.0
mmlu_high_school_psychology_row_525,0.0,12.0
mmlu_high_school_psychology_row_526,0.0,60.0
mmlu_high_school_psychology_row_527,0.0,22.0
mmlu_high_school_psychology_row_528,0.0,22.0
mmlu_high_school_psychology_row_529,7.0,10.0
mmlu_high_school_psychology_row_530,0.0,11.0
mmlu_high_school_psychology_row_531,0.0,11.0
mmlu_high_school_psychology_row_532,0.0,8.0
mmlu_high_school_psychology_row_533,5.0,72.0
mmlu_high_school_psychology_row_534,0.0,14.0
mmlu_high_school_psychology_row_535,0.0,12.0
mmlu_high_school_psychology_row_536,0.0,23.0
mmlu_high_school_psychology_row_537,0.0,29.0
mmlu_high_school_psychology_row_538,0.0,19.0
mmlu_high_school_psychology_row_539,0.0,18.0
mmlu_high_school_psychology_row_540,0.0,35.0
mmlu_high_school_psychology_row_541,5.0,39.0
mmlu_high_school_psychology_row_542,0.0,36.0
mmlu_high_school_psychology_row_543,0.0,72.0
mmlu_high_school_psychology_row_544,3.0,50.0
mmlu_high_school_statistics_row_0,0.0,69.0
mmlu_high_school_statistics_row_1,0.0,49.0
mmlu_high_school_statistics_row_2,4.0,17.0
mmlu_high_school_statistics_row_3,0.0,12.0
mmlu_high_school_statistics_row_4,0.0,6.0
mmlu_high_school_statistics_row_5,0.0,70.0
mmlu_high_school_statistics_row_6,1.0,46.0
mmlu_high_school_statistics_row_7,0.0,67.0
mmlu_high_school_statistics_row_8,6.0,11.0
mmlu_high_school_statistics_row_9,0.0,46.0
mmlu_high_school_statistics_row_10,0.0,8.0
mmlu_high_school_statistics_row_11,0.0,46.0
mmlu_high_school_statistics_row_12,0.0,42.0
mmlu_high_school_statistics_row_13,0.0,27.0
mmlu_high_school_statistics_row_14,0.0,10.0
mmlu_high_school_statistics_row_15,0.0,46.0
mmlu_high_school_statistics_row_16,0.0,84.0
mmlu_high_school_statistics_row_17,1.0,24.0
mmlu_high_school_statistics_row_18,0.0,91.0
mmlu_high_school_statistics_row_19,0.0,13.0
mmlu_high_school_statistics_row_20,0.0,55.0
mmlu_high_school_statistics_row_21,0.0,18.0
mmlu_high_school_statistics_row_22,0.0,15.0
mmlu_high_school_statistics_row_23,0.0,60.0
mmlu_high_school_statistics_row_24,0.0,85.0
mmlu_high_school_statistics_row_25,0.0,78.0
mmlu_high_school_statistics_row_26,7.0,13.0
mmlu_high_school_statistics_row_27,0.0,92.0
mmlu_high_school_statistics_row_28,0.0,69.0
mmlu_high_school_statistics_row_29,0.0,48.0
mmlu_high_school_statistics_row_30,0.0,90.0
mmlu_high_school_statistics_row_31,0.0,30.0
mmlu_high_school_statistics_row_32,0.0,26.0
mmlu_high_school_statistics_row_33,0.0,78.0
mmlu_high_school_statistics_row_34,0.0,50.0
mmlu_high_school_statistics_row_35,0.0,83.0
mmlu_high_school_statistics_row_36,4.0,76.0
mmlu_high_school_statistics_row_37,0.0,114.0
mmlu_high_school_statistics_row_38,0.0,16.0
mmlu_high_school_statistics_row_39,0.0,32.0
mmlu_high_school_statistics_row_40,0.0,15.0
mmlu_high_school_statistics_row_41,0.0,53.0
mmlu_high_school_statistics_row_42,0.0,45.0
mmlu_high_school_statistics_row_43,0.0,36.0
mmlu_high_school_statistics_row_44,0.0,61.0
mmlu_high_school_statistics_row_45,0.0,140.0
mmlu_high_school_statistics_row_46,0.0,3.0
mmlu_high_school_statistics_row_47,0.0,81.0
mmlu_high_school_statistics_row_48,0.0,106.0
mmlu_high_school_statistics_row_49,0.0,87.0
mmlu_high_school_statistics_row_50,10.0,72.0
mmlu_high_school_statistics_row_51,0.0,32.0
mmlu_high_school_statistics_row_52,0.0,30.0
mmlu_high_school_statistics_row_53,0.0,53.0
mmlu_high_school_statistics_row_54,0.0,13.0
mmlu_high_school_statistics_row_55,0.0,15.0
mmlu_high_school_statistics_row_56,0.0,44.0
mmlu_high_school_statistics_row_57,0.0,49.0
mmlu_high_school_statistics_row_58,0.0,57.0
mmlu_high_school_statistics_row_59,0.0,29.0
mmlu_high_school_statistics_row_60,0.0,89.0
mmlu_high_school_statistics_row_61,2.0,51.0
mmlu_high_school_statistics_row_62,0.0,60.0
mmlu_high_school_statistics_row_63,0.0,55.0
mmlu_high_school_statistics_row_64,0.0,61.0
mmlu_high_school_statistics_row_65,0.0,77.0
mmlu_high_school_statistics_row_66,4.0,55.0
mmlu_high_school_statistics_row_67,0.0,45.0
mmlu_high_school_statistics_row_68,0.0,86.0
mmlu_high_school_statistics_row_69,0.0,53.0
mmlu_high_school_statistics_row_70,6.0,13.0
mmlu_high_school_statistics_row_71,0.0,9.0
mmlu_high_school_statistics_row_72,0.0,24.0
mmlu_high_school_statistics_row_73,0.0,11.0
mmlu_high_school_statistics_row_74,0.0,82.0
mmlu_high_school_statistics_row_75,0.0,46.0
mmlu_high_school_statistics_row_76,10.0,45.0
mmlu_high_school_statistics_row_77,0.0,61.0
mmlu_high_school_statistics_row_78,0.0,26.0
mmlu_high_school_statistics_row_79,6.0,18.0
mmlu_high_school_statistics_row_80,0.0,47.0
mmlu_high_school_statistics_row_81,0.0,57.0
mmlu_high_school_statistics_row_82,0.0,27.0
mmlu_high_school_statistics_row_83,7.0,57.0
mmlu_high_school_statistics_row_84,0.0,67.0
mmlu_high_school_statistics_row_85,0.0,9.0
mmlu_high_school_statistics_row_86,0.0,79.0
mmlu_high_school_statistics_row_87,0.0,59.0
mmlu_high_school_statistics_row_88,0.0,65.0
mmlu_high_school_statistics_row_89,4.0,117.0
mmlu_high_school_statistics_row_90,0.0,44.0
mmlu_high_school_statistics_row_91,0.0,43.0
mmlu_high_school_statistics_row_92,0.0,10.0
mmlu_high_school_statistics_row_93,0.0,87.0
mmlu_high_school_statistics_row_94,0.0,78.0
mmlu_high_school_statistics_row_95,0.0,125.0
mmlu_high_school_statistics_row_96,0.0,87.0
mmlu_high_school_statistics_row_97,0.0,73.0
mmlu_high_school_statistics_row_98,0.0,62.0
mmlu_high_school_statistics_row_99,0.0,54.0
mmlu_high_school_statistics_row_100,0.0,66.0
mmlu_high_school_statistics_row_101,0.0,27.0
mmlu_high_school_statistics_row_102,0.0,53.0
mmlu_high_school_statistics_row_103,0.0,56.0
mmlu_high_school_statistics_row_104,0.0,101.0
mmlu_high_school_statistics_row_105,7.0,56.0
mmlu_high_school_statistics_row_106,7.0,76.0
mmlu_high_school_statistics_row_107,3.0,62.0
mmlu_high_school_statistics_row_108,0.0,48.0
mmlu_high_school_statistics_row_109,6.0,39.0
mmlu_high_school_statistics_row_110,0.0,51.0
mmlu_high_school_statistics_row_111,5.0,100.0
mmlu_high_school_statistics_row_112,0.0,7.0
mmlu_high_school_statistics_row_113,0.0,98.0
mmlu_high_school_statistics_row_114,0.0,11.0
mmlu_high_school_statistics_row_115,0.0,63.0
mmlu_high_school_statistics_row_116,2.0,114.0
mmlu_high_school_statistics_row_117,0.0,57.0
mmlu_high_school_statistics_row_118,5.0,19.0
mmlu_high_school_statistics_row_119,0.0,16.0
mmlu_high_school_statistics_row_120,0.0,61.0
mmlu_high_school_statistics_row_121,0.0,89.0
mmlu_high_school_statistics_row_122,0.0,12.0
mmlu_high_school_statistics_row_123,4.0,102.0
mmlu_high_school_statistics_row_124,0.0,62.0
mmlu_high_school_statistics_row_125,0.0,45.0
mmlu_high_school_statistics_row_126,0.0,58.0
mmlu_high_school_statistics_row_127,0.0,45.0
mmlu_high_school_statistics_row_128,0.0,27.0
mmlu_high_school_statistics_row_129,0.0,62.0
mmlu_high_school_statistics_row_130,0.0,75.0
mmlu_high_school_statistics_row_131,0.0,67.0
mmlu_high_school_statistics_row_132,0.0,71.0
mmlu_high_school_statistics_row_133,6.0,15.0
mmlu_high_school_statistics_row_134,0.0,63.0
mmlu_high_school_statistics_row_135,0.0,41.0
mmlu_high_school_statistics_row_136,3.0,124.0
mmlu_high_school_statistics_row_137,0.0,46.0
mmlu_high_school_statistics_row_138,2.0,49.0
mmlu_high_school_statistics_row_139,0.0,9.0
mmlu_high_school_statistics_row_140,5.0,58.0
mmlu_high_school_statistics_row_141,1.0,8.0
mmlu_high_school_statistics_row_142,0.0,84.0
mmlu_high_school_statistics_row_143,0.0,73.0
mmlu_high_school_statistics_row_144,0.0,106.0
mmlu_high_school_statistics_row_145,0.0,106.0
mmlu_high_school_statistics_row_146,0.0,102.0
mmlu_high_school_statistics_row_147,0.0,15.0
mmlu_high_school_statistics_row_148,5.0,108.0
mmlu_high_school_statistics_row_149,0.0,6.0
mmlu_high_school_statistics_row_150,0.0,116.0
mmlu_high_school_statistics_row_151,0.0,50.0
mmlu_high_school_statistics_row_152,0.0,69.0
mmlu_high_school_statistics_row_153,0.0,54.0
mmlu_high_school_statistics_row_154,0.0,58.0
mmlu_high_school_statistics_row_155,0.0,83.0
mmlu_high_school_statistics_row_156,0.0,13.0
mmlu_high_school_statistics_row_157,0.0,31.0
mmlu_high_school_statistics_row_158,0.0,38.0
mmlu_high_school_statistics_row_159,0.0,65.0
mmlu_high_school_statistics_row_160,0.0,16.0
mmlu_high_school_statistics_row_161,0.0,35.0
mmlu_high_school_statistics_row_162,7.0,66.0
mmlu_high_school_statistics_row_163,0.0,50.0
mmlu_high_school_statistics_row_164,0.0,38.0
mmlu_high_school_statistics_row_165,10.0,40.0
mmlu_high_school_statistics_row_166,0.0,72.0
mmlu_high_school_statistics_row_167,0.0,11.0
mmlu_high_school_statistics_row_168,3.0,60.0
mmlu_high_school_statistics_row_169,0.0,69.0
mmlu_high_school_statistics_row_170,0.0,54.0
mmlu_high_school_statistics_row_171,0.0,44.0
mmlu_high_school_statistics_row_172,0.0,51.0
mmlu_high_school_statistics_row_173,4.0,62.0
mmlu_high_school_statistics_row_174,0.0,20.0
mmlu_high_school_statistics_row_175,0.0,43.0
mmlu_high_school_statistics_row_176,8.0,76.0
mmlu_high_school_statistics_row_177,0.0,78.0
mmlu_high_school_statistics_row_178,0.0,68.0
mmlu_high_school_statistics_row_179,0.0,27.0
mmlu_high_school_statistics_row_180,0.0,23.0
mmlu_high_school_statistics_row_181,6.0,80.0
mmlu_high_school_statistics_row_182,0.0,40.0
mmlu_high_school_statistics_row_183,0.0,46.0
mmlu_high_school_statistics_row_184,0.0,28.0
mmlu_high_school_statistics_row_185,0.0,58.0
mmlu_high_school_statistics_row_186,5.0,41.0
mmlu_high_school_statistics_row_187,0.0,16.0
mmlu_high_school_statistics_row_188,0.0,90.0
mmlu_high_school_statistics_row_189,0.0,48.0
mmlu_high_school_statistics_row_190,0.0,103.0
mmlu_high_school_statistics_row_191,4.0,24.0
mmlu_high_school_statistics_row_192,7.0,50.0
mmlu_high_school_statistics_row_193,0.0,5.0
mmlu_high_school_statistics_row_194,0.0,17.0
mmlu_high_school_statistics_row_195,0.0,12.0
mmlu_high_school_statistics_row_196,0.0,40.0
mmlu_high_school_statistics_row_197,0.0,54.0
mmlu_high_school_statistics_row_198,0.0,41.0
mmlu_high_school_statistics_row_199,0.0,26.0
mmlu_high_school_statistics_row_200,0.0,60.0
mmlu_high_school_statistics_row_201,0.0,13.0
mmlu_high_school_statistics_row_202,0.0,94.0
mmlu_high_school_statistics_row_203,0.0,59.0
mmlu_high_school_statistics_row_204,0.0,49.0
mmlu_high_school_statistics_row_205,1.0,47.0
mmlu_high_school_statistics_row_206,0.0,9.0
mmlu_high_school_statistics_row_207,0.0,128.0
mmlu_high_school_statistics_row_208,0.0,45.0
mmlu_high_school_statistics_row_209,0.0,33.0
mmlu_high_school_statistics_row_210,0.0,13.0
mmlu_high_school_statistics_row_211,0.0,16.0
mmlu_high_school_statistics_row_212,0.0,83.0
mmlu_high_school_statistics_row_213,0.0,40.0
mmlu_high_school_statistics_row_214,0.0,64.0
mmlu_high_school_statistics_row_215,0.0,70.0
mmlu_high_school_us_history_row_0,3.0,169.0
mmlu_high_school_us_history_row_1,13.0,228.0
mmlu_high_school_us_history_row_2,2.0,109.0
mmlu_high_school_us_history_row_3,0.0,294.0
mmlu_high_school_us_history_row_4,23.0,265.0
mmlu_high_school_us_history_row_5,0.0,99.0
mmlu_high_school_us_history_row_6,0.0,149.0
mmlu_high_school_us_history_row_7,11.0,234.0
mmlu_high_school_us_history_row_8,19.0,159.0
mmlu_high_school_us_history_row_9,4.0,239.0
mmlu_high_school_us_history_row_10,3.0,208.0
mmlu_high_school_us_history_row_11,3.0,166.0
mmlu_high_school_us_history_row_12,14.0,188.0
mmlu_high_school_us_history_row_13,28.0,270.0
mmlu_high_school_us_history_row_14,41.0,265.0
mmlu_high_school_us_history_row_15,27.0,254.0
mmlu_high_school_us_history_row_16,6.0,278.0
mmlu_high_school_us_history_row_17,35.0,288.0
mmlu_high_school_us_history_row_18,3.0,215.0
mmlu_high_school_us_history_row_19,15.0,219.0
mmlu_high_school_us_history_row_20,8.0,266.0
mmlu_high_school_us_history_row_21,22.0,275.0
mmlu_high_school_us_history_row_22,0.0,98.0
mmlu_high_school_us_history_row_23,17.0,193.0
mmlu_high_school_us_history_row_24,18.0,254.0
mmlu_high_school_us_history_row_25,18.0,256.0
mmlu_high_school_us_history_row_26,11.0,235.0
mmlu_high_school_us_history_row_27,3.0,173.0
mmlu_high_school_us_history_row_28,37.0,300.0
mmlu_high_school_us_history_row_29,0.0,201.0
mmlu_high_school_us_history_row_30,2.0,181.0
mmlu_high_school_us_history_row_31,34.0,355.0
mmlu_high_school_us_history_row_32,21.0,171.0
mmlu_high_school_us_history_row_33,12.0,314.0
mmlu_high_school_us_history_row_34,11.0,235.0
mmlu_high_school_us_history_row_35,33.0,339.0
mmlu_high_school_us_history_row_36,18.0,253.0
mmlu_high_school_us_history_row_37,4.0,249.0
mmlu_high_school_us_history_row_38,42.0,257.0
mmlu_high_school_us_history_row_39,19.0,386.0
mmlu_high_school_us_history_row_40,34.0,348.0
mmlu_high_school_us_history_row_41,12.0,239.0
mmlu_high_school_us_history_row_42,14.0,196.0
mmlu_high_school_us_history_row_43,22.0,264.0
mmlu_high_school_us_history_row_44,23.0,273.0
mmlu_high_school_us_history_row_45,0.0,192.0
mmlu_high_school_us_history_row_46,0.0,111.0
mmlu_high_school_us_history_row_47,17.0,279.0
mmlu_high_school_us_history_row_48,18.0,215.0
mmlu_high_school_us_history_row_49,18.0,309.0
mmlu_high_school_us_history_row_50,10.0,181.0
mmlu_high_school_us_history_row_51,17.0,188.0
mmlu_high_school_us_history_row_52,14.0,189.0
mmlu_high_school_us_history_row_53,9.0,178.0
mmlu_high_school_us_history_row_54,6.0,121.0
mmlu_high_school_us_history_row_55,8.0,334.0
mmlu_high_school_us_history_row_56,13.0,214.0
mmlu_high_school_us_history_row_57,13.0,222.0
mmlu_high_school_us_history_row_58,6.0,282.0
mmlu_high_school_us_history_row_59,0.0,304.0
mmlu_high_school_us_history_row_60,17.0,196.0
mmlu_high_school_us_history_row_61,2.0,111.0
mmlu_high_school_us_history_row_62,8.0,334.0
mmlu_high_school_us_history_row_63,4.0,233.0
mmlu_high_school_us_history_row_64,34.0,353.0
mmlu_high_school_us_history_row_65,13.0,218.0
mmlu_high_school_us_history_row_66,8.0,292.0
mmlu_high_school_us_history_row_67,0.0,184.0
mmlu_high_school_us_history_row_68,34.0,353.0
mmlu_high_school_us_history_row_69,22.0,223.0
mmlu_high_school_us_history_row_70,21.0,166.0
mmlu_high_school_us_history_row_71,11.0,292.0
mmlu_high_school_us_history_row_72,23.0,194.0
mmlu_high_school_us_history_row_73,37.0,302.0
mmlu_high_school_us_history_row_74,8.0,261.0
mmlu_high_school_us_history_row_75,2.0,104.0
mmlu_high_school_us_history_row_76,22.0,228.0
mmlu_high_school_us_history_row_77,28.0,270.0
mmlu_high_school_us_history_row_78,3.0,171.0
mmlu_high_school_us_history_row_79,0.0,147.0
