a_3pl,b_3pl
1.1295092,0.010773298
2.061933,-0.73157996
5.5182095,0.7046008
1.4226624,3.1446257
0.9023453,-1.5522736
1.7905501,-4.2793274
1.7623776,-2.535104
2.952823,1.4632655
1.4974194,-1.3734807
0.69397384,-1.8308271
2.9529595,0.47750542
0.97831374,-2.471455
0.72264767,-2.4043086
3.173738,-2.1068113
0.8851505,-1.3686186
3.8243456,-2.1449735
2.6476154,0.10391408
3.7013106,-2.550564
2.801279,-3.5353189
2.5094728,-4.491397
4.8170214,0.103610635
3.2395434,-2.6597
2.8390422,-2.5291417
2.030501,-4.244119
1.0599694,-1.8396931
1.8004162,-1.606829
2.1510346,-2.7892103
3.2657518,-2.5640645
3.274709,1.4679363
1.3160281,1.138861
3.0279822,-2.0521948
1.8792353,-0.67058843
2.1389747,3.2200074
0.9489432,-3.2297194
3.0031242,-1.5384157
1.1401482,-1.3707713
2.4956932,2.9978101
3.4776735,-2.020629
1.5405264,-1.3738166
0.45150104,-1.5169362
5.1582856,0.90469843
2.3709893,-4.3583803
0.95406747,-0.67913646
2.1202235,3.019301
3.114988,-2.6775863
2.8087177,-2.115812
0.4652476,3.6351068
2.5597665,3.2470477
1.6173222,-2.2707624
2.2156126,0.4158632
1.3989539,-1.8345594
0.6561948,-2.7866976
1.7147535,-2.0477545
1.9680179,-1.0983274
3.1566849,-0.40703607
2.3024795,-3.6789582
0.72179097,-2.737773
2.6006825,-0.9977946
2.3125446,-2.022932
1.4654382,-3.2453284
1.035906,1.3135937
3.0448804,-2.927891
5.0302415,0.8150087
1.415596,-2.899617
2.1585996,-2.0445645
2.9876766,-3.1632934
2.4954083,3.314835
3.295081,-2.7327065
1.2367771,-3.0459106
3.7582834,-0.27892253
2.658684,3.40474
1.889936,3.5072773
4.4506063,0.63980645
0.83201694,1.6309333
0.7574356,-1.6453183
1.7700657,0.24194454
1.8769926,0.016935281
2.954823,-1.845288
2.6922138,3.3377414
0.5869647,1.888417
2.3710582,3.199223
3.4677062,-2.4254994
2.372095,1.728757
2.1965554,-1.3281294
2.0594184,-1.7279595
0.5091866,-0.76738876
2.935686,-1.5585774
2.8046994,-2.322996
3.6989732,-1.1455058
2.0099523,3.2868526
2.3441408,-3.164115
0.40777156,-3.5302932
2.859891,-1.3723196
0.28116506,3.4867167
2.4958084,1.7197278
0.98024696,-1.2221248
0.5299292,3.1948495
2.0910473,-2.194046
2.377067,2.0461304
1.4243156,0.64875394
3.0308256,-2.4347491
2.1052678,2.889548
2.663301,-2.8280637
3.2480557,-2.3078978
2.6768723,3.0603538
2.0661294,0.9965704
0.2530043,-2.140243
0.59955776,-0.12273656
1.9747578,2.3433988
2.7285547,3.2453454
2.731274,3.3210835
1.1219282,1.8439481
0.9727943,2.5126514
2.4339213,3.408833
2.8792982,1.4763505
2.7960615,1.7200143
2.5412989,2.3980517
2.4813914,2.9465997
2.285231,3.082525
0.7488328,-0.6252493
0.3682986,3.3999913
0.5129634,2.382364
2.3332605,2.7556436
2.6949944,3.316308
2.5360553,0.9223333
2.5834718,3.3586936
1.0182571,1.5644478
2.4884584,3.204359
1.1950182,2.4279912
1.3958118,0.9306226
6.002584,0.9363383
0.57784486,-2.5628777
2.4801106,2.8174489
1.3404084,0.5260093
1.0313294,-0.6137061
2.255517,2.1874266
0.59162265,1.6026039
2.611663,3.1312997
2.656241,2.2080526
2.6880288,3.2667754
1.8473495,2.8557007
2.5151963,2.966494
0.85007554,0.7080623
2.481981,3.2821069
2.6167383,3.4092808
1.5060889,0.30135822
0.47913817,3.6210816
1.0860993,0.6399763
0.6393986,0.92682666
4.6622458,1.0325341
1.077936,1.5222011
3.1938658,1.5684077
2.6913674,1.9166367
3.2623675,0.63505924
2.1265996,2.4845424
3.575693,1.3421303
0.71069294,-1.4321849
0.5048367,2.8125448
1.817909,0.6884919
2.5572014,3.3451982
0.4288002,2.2191603
0.15517959,1.741672
1.1668563,-1.2770935
2.4034076,2.8808594
3.5144818,1.3624607
0.66471875,0.053814135
0.12463893,0.68285805
2.762279,3.3691678
1.2307354,1.8558047
1.2690954,1.2446523
0.5455445,3.7249417
2.5846229,3.4014015
0.64180267,2.6560915
2.267043,3.1845007
1.165774,-1.4820442
1.3964757,-0.78233194
0.5829588,2.5923474
0.13527973,2.5617085
0.40488935,2.6699507
0.98148644,2.608211
1.3910035,-0.952922
0.34286046,1.5212572
2.2858841,2.6665797
0.5668794,-0.11725455
0.64904773,0.6525483
2.2079973,2.7814252
0.32098663,3.1645727
3.3427458,1.3527513
0.43681818,1.1802163
2.2416873,0.6825918
0.68043154,2.239889
2.650578,3.213741
1.6543589,1.6393569
2.4522064,3.4690902
0.53000677,3.6221542
2.6695275,2.7526202
0.36892086,3.6376803
2.6019664,3.2718139
0.21100393,2.1678004
0.33714652,2.1489894
2.5814404,3.2682042
2.2938604,-1.7113757
2.4691114,3.4084768
2.6619513,3.389623
4.855459,0.19768213
2.5309713,3.2371347
0.6000301,1.6000309
2.7858298,0.07702029
0.7230288,1.8327796
1.4340231,-1.8739738
1.4758277,-0.59527636
2.6611416,3.0964663
2.3706224,3.0850012
1.1509845,1.1500486
0.1871719,-0.6086539
4.231592,0.9152123
2.4583888,3.0837796
0.49235505,3.4113472
2.6511855,3.28423
0.48221642,1.2008927
0.872237,2.55003
0.26306382,3.1377833
3.5125518,1.0867467
2.0358589,2.886395
1.9318845,1.0370867
2.9004617,1.5561597
1.5692378,2.1492698
0.25776935,0.7710206
1.0447242,0.03995114
4.853639,1.0938082
2.6510155,3.3922267
0.5229289,3.275934
0.23419105,2.142797
0.26773742,1.8534114
2.8304038,-1.3954182
2.3802783,3.199151
3.293241,0.75758237
0.67212254,-1.6085075
2.5857038,2.7580092
2.7690034,2.667462
0.5387564,3.4113724
3.3553917,-0.44771627
1.4950975,-0.07274375
1.61625,-1.2584505
3.4932864,1.4787831
2.6526432,3.42959
1.8238374,-2.1735492
0.44066462,-1.4289414
0.6510996,3.3591821
1.6580408,1.0644454
2.4928737,3.4031935
2.1200683,3.129484
1.0123336,1.9470187
2.6645503,3.435242
0.46310377,4.1967983
2.4932702,0.4184338
0.33211887,2.153763
0.761456,-1.7065066
0.61038715,0.93449396
2.885755,0.5553481
2.58191,1.1598397
2.5682294,3.3118136
0.2962346,3.2103066
1.3610255,0.13604234
2.6344953,3.4146457
0.9995088,0.61368203
0.70961434,1.1660813
1.0597953,3.6375108
2.732101,3.4028225
4.9652486,1.5045406
0.86027604,-1.138454
0.40770376,-0.956449
0.2698326,-0.7992787
4.063427,1.1637292
2.6664581,3.245741
1.575269,1.1812731
0.80433124,2.1347122
1.2792969,2.1101832
0.38824052,-1.5291827
0.4495623,-1.2836932
0.49503484,-3.4771793
2.6033268,3.2996318
0.76411045,1.1091884
2.6421876,2.082731
1.5504496,2.2479148
0.544745,3.916368
4.0593295,1.1706846
2.378094,3.2759097
0.7542516,1.7804465
2.285392,3.3697734
3.1344066,1.2697495
0.20376189,1.1916802
2.922847,0.35558358
0.35299778,3.0329628
2.0243802,3.0234337
0.6678233,2.127428
0.5972964,1.0408057
0.46492568,2.117817
0.47587627,0.14494906
0.7180421,2.5283313
3.1180544,0.3263901
1.8872339,-1.2839439
2.661164,3.3653517
0.9624484,0.48867697
2.420846,2.7762566
2.484447,1.4399282
4.362046,1.1202732
1.3017833,2.1370943
2.2691417,1.2602531
2.5973647,3.340455
2.8367634,3.0334828
2.2452116,2.3652458
0.47360575,2.0771463
2.6111872,3.2734244
0.26953074,1.8639609
2.1880963,1.4737091
0.9052995,-1.2829523
2.5963023,3.2636669
3.7800467,1.4694452
1.0622128,2.667931
2.4684114,2.870076
2.660726,3.0170352
2.320157,1.264594
0.49737453,4.5435076
2.7032747,3.3180296
1.3687131,0.74816066
0.42862618,-2.3459716
2.7853463,3.0181096
5.520575,0.8140843
0.48275086,3.680208
2.8973932,1.200331
2.1896076,0.9339022
0.27855864,2.3482654
0.5440302,1.2965242
1.3295856,1.528648
2.6111827,3.3357227
2.7964568,1.6428331
2.5850706,3.26762
2.6903753,3.3659806
1.8156704,3.4626217
0.3058509,1.8800203
1.3240912,2.271721
2.4229724,3.3066993
0.58475477,-2.2778437
2.7392848,3.4106658
0.32306492,0.8518293
2.4210374,2.9342275
0.34175003,3.7978508
0.39772132,2.075065
0.7865783,2.1584797
4.3142943,1.4156953
0.32971206,0.628706
0.87174803,2.4891586
0.23900697,2.1338663
0.40428302,1.4995137
3.0712144,1.8901893
0.2773274,3.1255863
1.4035097,2.5668151
2.028233,-1.327824
2.6560626,3.300236
2.7505972,3.3724172
1.033944,1.6275089
1.2091038,-1.7952708
0.722119,-1.2018539
2.0787106,2.817748
1.0533476,2.8248675
2.6007335,3.2289925
2.4984634,3.095312
2.5550687,3.1850917
2.5410502,3.3631787
1.8728657,-1.245899
1.2195013,0.29313928
2.4177275,3.1253366
2.9163656,1.212404
1.1914093,0.8971365
2.2927647,2.3293514
2.4604385,-2.0198588
2.6033058,3.2637827
0.2381329,-2.7052886
0.96094215,-0.8725121
1.0027165,-2.271333
0.39162815,4.2258015
0.69617313,-0.6956851
1.1865606,1.6057899
2.6836684,3.4135683
0.66455966,-0.78098106
3.1896544,-2.0244644
2.531647,2.972842
4.1608477,1.3576351
0.9823674,0.57286984
2.3916848,3.1253445
1.9097389,2.9794104
3.0684998,1.5655361
2.6778765,3.2674527
0.08063246,1.4039229
3.6032767,0.30501354
1.7199833,-3.4859536
1.6077774,-0.122360654
2.7150006,3.3311646
1.9822514,2.834406
0.20459105,3.700133
1.3294225,2.4549308
1.1125722,1.4667598
2.6225264,2.8616319
0.5928396,-2.162733
3.2302732,-1.0709352
2.737232,0.7077804
2.597682,3.1373239
2.604308,3.3504229
0.56587213,1.146532
1.6846594,0.41402808
2.6074758,3.1441073
0.3799672,2.6534111
2.7228618,3.2686052
0.9910648,-1.3210832
0.52808523,-2.0166698
0.92253214,1.579045
2.595956,3.4252555
0.79637474,-0.9432823
2.179403,2.9297307
4.121978,0.8665413
2.1048028,3.2660701
1.1562694,-2.55783
3.2784052,0.9662725
1.8354061,-0.71676713
0.8613328,0.25131586
2.1936398,0.3971168
3.0045953,-0.2722242
4.36188,0.50774384
2.5820258,3.395424
0.42214823,-0.4026677
0.77230436,2.8509884
2.6153922,3.4124353
0.4081245,3.8981893
3.8835578,0.77555215
1.551904,-0.57417274
1.5655835,0.3808621
2.6709263,3.3851876
2.431666,3.2099223
0.41627005,1.9930912
2.8169096,0.8324903
2.6087635,3.4473612
2.2607307,0.4611551
2.3638535,1.325476
3.632263,0.5798259
4.1950235,-1.052763
2.259459,1.1541284
0.9322023,0.6678742
2.3003569,0.547761
1.3486791,-0.99195194
0.3789842,1.9253955
1.7973328,3.050926
5.72369,0.25884968
2.9062083,1.9737091
2.6056926,3.4130795
2.5628495,3.2190092
2.8727298,3.1383317
4.806221,0.90440947
4.3516126,0.14019889
4.569951,1.2418998
0.8546428,-1.1206057
2.5315692,3.3795204
3.2042902,-1.4847969
4.1296144,1.1799742
1.5990598,0.48123935
1.2993419,0.121031776
2.0124133,2.340117
2.610759,3.388964
3.0716271,-0.035862934
2.7706606,3.1386113
1.8821278,0.45198798
2.5345125,3.3276699
2.6417344,3.3815265
0.16492,1.581594
3.1422825,1.5114566
0.16354361,3.47892
0.3659226,-0.17899723
1.0402616,1.025895
0.08887437,3.0055888
0.987509,-1.6284322
2.6039898,3.3030376
1.9859121,2.683272
0.7965134,-0.88928205
2.3201,3.292361
4.5608172,0.8779243
1.4798775,-1.1820632
1.0231767,2.349546
2.5135388,3.4076593
2.9871256,0.07054685
0.6245255,2.7470746
0.09818561,0.83294564
3.0237823,1.5432421
2.7894785,-1.1312242
0.35746402,1.5316386
2.5584548,3.0878782
0.7986047,-0.8042676
2.43634,3.2160096
2.9308052,2.5629327
2.016646,-2.6189098
0.5229483,3.646274
3.187509,0.42291167
2.7781482,3.4213896
2.7179375,3.3316033
2.501181,0.8130534
1.2740693,-2.9676073
0.505881,2.577061
0.56973267,1.6818318
0.45253924,-0.5437197
2.4837766,2.848542
6.561209,0.19711143
1.6966786,-2.3332539
1.5376616,-2.9104414
2.3179176,2.9225526
0.8585922,0.122134455
1.6045356,-3.347537
0.7213218,0.76825154
0.66674495,1.5760463
0.6068347,-0.6683716
2.6050115,3.3322566
2.5446384,3.4052987
2.2620506,-1.0665957
2.6089156,3.152729
2.6828096,3.4348059
2.5979655,3.2351542
2.371547,2.9589064
0.6366876,2.2631361
0.98643714,2.5092201
0.5361895,-0.42506823
0.98113763,-1.3853813
3.4911594,-2.440733
1.5095626,-2.106737
1.4167656,-0.48740238
2.6014519,-2.5718524
1.3290923,-2.4851067
1.7238209,-2.6032138
1.0376457,-2.1289833
1.6576071,-0.08616402
1.0233357,0.89300066
2.9242418,-0.19876209
3.4927526,0.18542548
2.5164378,3.41529
0.38878667,2.1451833
0.8334681,-0.9333562
0.8566484,1.7082746
2.7840037,3.2483487
3.2618215,1.2781789
2.3593824,-0.23099881
2.4265225,3.3302715
0.3638295,0.5767868
1.5469503,2.2530122
2.0315728,2.5489979
2.1044133,-0.22248054
5.723999,0.81010807
0.4181704,0.83820647
0.89362353,-0.7189881
1.0213507,-0.19876966
2.661276,1.4240354
2.6412127,3.030628
2.4849758,0.66259915
2.66394,2.7587903
0.28238234,-1.7948061
2.2372625,1.2877183
2.6765838,3.4661722
2.657165,3.4512608
1.5212078,-0.93267983
1.7558439,-1.4498644
1.2545452,2.054662
2.7187135,-2.047924
2.6046858,3.2421832
0.15960887,-0.11098808
0.29888356,1.1250113
2.1062238,-1.9780409
2.4137022,3.2622426
0.51827866,0.32809597
2.665482,-2.0694253
2.3958986,2.6583128
1.1389562,0.26409844
1.2904727,0.22110997
0.23433332,-2.6360207
5.2924523,0.9792514
4.845229,0.6933345
0.86053157,2.8269253
1.5833044,0.24261265
2.8452935,-0.35508525
5.547662,0.5375663
2.0915017,-3.5181386
2.5397162,2.4937987
5.2978435,0.5828485
2.1718428,-1.3372355
2.3982315,3.1717367
0.8797847,0.17968337
0.5111133,-1.912903
0.45645413,3.7075353
0.27526549,3.0809586
0.7694516,2.619338
2.5863132,-2.3915105
2.7729397,-2.0480025
0.7404564,-2.6473095
2.342941,-1.9130971
0.61531645,1.7457885
2.6067643,-1.0440592
1.8063829,1.1715695
0.59116685,2.5957386
1.2405106,-3.4697754
3.1492114,-0.5758067
2.4737253,-2.140074
3.7038212,1.3800743
0.8560524,-0.26187658
2.952345,-1.7446562
3.0746179,0.8103873
0.5237202,-1.9542519
2.0511825,-1.4527869
2.9719222,3.071868
1.2629677,-0.7277785
1.9901563,0.640148
2.6729305,3.2853608
2.2570133,0.97584647
2.6884642,3.4104657
2.3241472,-0.5893521
0.17224757,1.3708082
2.5999832,2.716111
2.1195385,-0.63888925
2.2899132,-2.3915122
2.9733272,0.3038494
2.5992079,-2.476933
2.6427672,3.45727
2.1447818,3.0883718
0.38476312,3.521156
1.5814166,-1.9650598
3.5370061,-1.6792061
1.7603087,-2.6281102
1.1064316,-1.1264318
0.4746595,-0.76782954
2.5948434,1.0297515
0.31642705,3.5770545
1.3457847,-1.0494232
2.5806327,3.116907
4.3115287,0.032390937
1.4019125,-0.8156835
0.4993979,3.8493593
2.1766484,3.1607583
3.734086,1.7866585
3.1275306,-2.111658
0.3672902,0.15629418
2.4666648,-2.110628
2.276806,2.9612522
2.9648206,-1.8857741
2.3074036,0.10030122
0.35452434,-0.68574375
0.3581361,4.070341
2.536083,0.23979548
1.9532576,0.49059963
2.5016954,3.1259716
0.8490382,-1.2909117
2.6568518,3.3617437
3.1120563,2.1554148
0.5511273,-0.7029913
3.6557298,-1.2776176
2.1815355,-0.012722074
1.9649622,-0.70573074
0.538313,0.9970175
0.8993516,-0.08646731
2.246234,-1.2770559
2.0381706,-0.56053925
2.0117512,-0.31548846
0.43966192,3.2674792
2.2325315,-0.4530026
2.5326438,1.9122497
0.5348655,-2.5735815
2.0228708,-0.044986002
1.4542029,-1.6362891
2.0543272,-1.8367697
1.7613537,-2.0564725
3.4728487,0.3916507
2.0516014,-2.3638444
0.19890098,2.3911636
2.7800617,0.46779108
0.83215356,-1.8686901
3.5461705,1.6064844
2.5682936,3.317535
3.235566,1.5091537
0.708879,-1.9017842
4.1132145,0.30797726
0.39963433,3.8965783
0.79052866,1.1106749
3.2981105,-2.4860003
1.5805184,-0.19617741
2.8706045,1.5344132
3.48178,-1.7957643
2.1452792,-1.9670765
2.4090722,-0.7902994
1.8973466,-0.502499
0.37490162,-0.023536969
0.9223062,-1.6142329
1.1842133,-0.109802105
3.3527803,1.017157
2.8921628,-2.063644
1.3313506,1.460748
2.8840299,2.4445763
2.7497218,-1.2274299
0.49708298,3.4216058
2.622119,3.3871303
1.7190473,-1.1517894
2.5486908,3.3697608
0.48096278,0.66686034
5.159517,0.7652756
2.6559343,3.3556688
0.9208027,2.7998526
0.6222851,-2.2981148
3.3586102,0.99029595
2.4064896,-2.6944005
1.0419705,-0.656145
1.1002904,3.1254394
2.2862628,1.879063
0.8433752,1.2755529
0.44416815,3.1161559
1.0305282,2.1204205
2.7307575,3.2093625
2.4055734,3.303485
2.4527621,-2.822264
1.3255187,-1.4432019
3.1234236,-0.894446
1.4933205,-0.43584606
0.15943177,-0.014611794
1.313139,-3.55538
1.6733198,3.103994
2.0603685,-2.2550635
2.5376346,3.1100013
2.2725768,-1.2881992
0.10036066,3.4277046
2.7964816,3.4670184
2.0711021,0.5002649
1.8289489,-0.51646584
3.0666544,1.7506554
4.3635707,1.1778287
2.996295,0.7178143
2.5098193,-2.7969136
3.7125592,0.28613362
2.6560397,3.4439666
2.9647932,-2.3808763
2.3697476,-0.8890002
4.3617096,1.6897843
1.5626342,-0.08176458
3.0699394,1.465278
0.7522067,0.19398056
2.6346083,-4.6110616
2.6451602,3.4020798
2.0578074,0.2656893
2.696504,3.2556176
0.9438731,3.093053
1.4760774,-2.4440787
1.2525702,1.8009475
2.8925447,-0.59557205
0.22438774,-1.5958612
1.6964662,3.3174162
1.504842,-2.3764684
1.5627459,2.37383
2.6469595,3.304672
1.2695988,-3.7514157
1.4485967,-3.3783267
0.43762,2.1253877
1.5258409,-2.3062189
0.19488855,1.8593543
0.8006368,0.42882097
3.306491,1.0184081
2.3015378,-2.8689897
0.4655527,4.819478
3.992131,0.14934273
2.6935441,3.4102302
2.0245872,-0.6219492
2.7082183,3.0657904
1.3672452,-1.3387461
2.4940844,3.39729
2.5744839,3.3870807
1.2612865,-0.8641242
1.5344152,-4.462693
2.3979208,-2.5455582
3.1566257,-2.09433
2.8279808,3.476125
3.767586,0.10863833
0.8569261,-1.9551579
1.125321,-2.5042963
3.4242697,-0.950566
1.6798244,1.3133487
0.49512348,3.2261443
0.31179884,-1.2542009
2.4233985,0.83829254
0.9019807,-0.4810584
0.508036,-3.4890409
2.9703932,1.6541885
3.1793628,1.9877685
0.1526286,0.3784931
0.28013855,2.906406
2.6465964,3.3375976
0.8357425,-3.448982
3.4752789,-0.7770017
0.5601784,-2.290823
4.3393264,1.229313
5.610059,0.829526
2.5788007,0.6719004
2.5847306,2.863596
2.5116637,3.3681452
0.334726,0.50780165
2.4744508,3.2925546
2.5520396,3.3766637
0.27683523,2.9883087
1.8340262,1.8897258
0.7537483,-0.9048129
0.24430735,1.3682258
0.23594636,4.469504
1.5975226,-2.39496
2.680235,3.162489
0.67906654,2.4918828
2.505901,3.240058
2.5340028,3.4647827
3.7732038,-1.8277589
2.5346203,3.350773
2.5028899,-2.7045643
2.183792,2.7838707
1.6016617,-1.9046603
2.7039905,3.4256253
0.18685746,0.60464364
2.5088258,2.576415
2.868518,-2.045651
0.7772933,-3.0144722
1.0826086,1.7955067
2.7329323,3.044096
1.3111005,-4.409026
0.7344753,-0.88884324
1.4389144,-1.8781931
2.540008,3.3691783
1.1431152,-0.4475122
2.0976696,-0.15738343
0.84792453,-0.91978383
1.6576099,-1.8516448
2.5779622,3.2485585
3.4957356,-2.1789124
0.5102567,-1.0068512
1.7491021,3.1494827
2.819664,0.43967175
3.5143993,1.138272
2.0451553,1.0437729
0.28474075,-0.21747799
5.2482347,0.63626504
2.5446527,2.177113
0.1936157,2.1874363
0.926222,-1.4397796
1.1572886,1.3967967
2.603136,3.309728
0.3687415,2.0518203
1.0697864,-0.62485874
0.43916216,-0.41381142
1.3124354,0.7896649
